species_key,occurrence_count
2260531,718
2259156,710
2259290,710
2260094,704
2260162,701
2259280,700
2257821,699
2258764,699
2256834,698
9097802,698
2257111,692
4881840,690
2258387,688
8837594,686
6472299,684
2260575,683
2259208,681
2260250,681
8731285,680
5184546,677
5184594,675
2257075,670
2260922,670
6473514,670
9517186,669
2259096,668
2263117,667
2258832,665
2264076,665
2262167,659
5784817,659
4283631,658
9173551,656
5184571,654
7684805,651
2260692,650
2259075,648
5184816,648
2259932,647
2259953,646
2260084,646
2264328,645
5184889,642
5184187,640
8758347,640
2259267,637
2256876,634
5184582,634
5184656,634
2258936,632
10811513,629
5184489,628
2262972,625
9128696,625
2256771,624
2260589,618
2255972,613
2260925,612
2260365,611
2263179,610
2258033,609
2260498,609
2262653,607
2258897,606
2260954,602
2259099,599
2260967,599
6786468,599
2263301,597
2257182,595
2259486,592
7719078,592
2261980,591
5841688,591
2260195,586
2259928,580
5184608,580
4881947,572
2258919,570
2260260,569
5184741,569
8048869,569
5184542,568
10308501,567
2255846,566
2256966,564
6472327,564
2257339,562
5184835,559
2259441,558
2261258,556
2260695,555
2259036,553
5184549,550
2262096,548
5841767,548
2258874,546
2257947,545
2257005,541
2259959,540
2260493,540
5184633,539
8067428,539
2260148,538
11302409,536
2259936,536
2261969,536
6472212,534
2256891,533
2259090,533
8288867,533
5184636,531
5184693,530
7978938,529
9827673,529
2256841,528
2262126,528
5184247,527
5184825,527
8414415,527
2261713,523
2260599,522
2260450,521
2257155,520
2259982,519
2259594,517
2258028,513
2260528,513
5184808,513
8979321,512
2256097,511
5185257,510
5784815,508
2259840,507
2259624,506
2255989,505
9082325,503
2259598,501
2263219,501
5184716,499
2259102,497
5184960,497
2260352,496
2262896,495
2260489,494
7460086,494
2260460,492
4339137,492
11089200,491
2259066,488
2263694,487
4339123,487
2257573,486
2258905,486
5184219,486
2259640,485
2260643,482
2259963,480
2259119,477
8289722,475
5184770,474
5184467,473
5720544,473
2259941,472
7615046,472
5184572,470
10224405,466
5185075,465
2260012,463
2260190,463
6473527,463
6472213,460
2260461,459
8245755,459
8769001,458
10439613,454
10702729,452
2258840,451
2259070,448
7437265,448
2256766,447
5711933,447
5184545,446
2260533,445
5184585,444
4882706,442
6473523,442
2260286,441
2259154,437
2259938,436
6472274,436
7889761,435
2260335,434
7584062,432
2258471,431
4283463,428
2260927,426
2259518,425
2259405,420
2262180,420
2258049,415
2259958,415
2264066,413
2260088,412
2258824,410
2259937,410
10903588,409
7355236,407
2256992,403
2263083,403
4283832,403
2260004,402
6472304,402
2256110,401
9650871,397
2259539,396
2260590,394
2259440,392
2260262,390
2261543,390
5184302,387
9320172,387
2258952,386
5184604,386
2264269,385
2258231,384
8863721,383
2259943,382
4283839,381
5184739,381
5184760,379
2260686,378
5184664,378
2262088,377
4882233,375
2260169,374
2260252,374
4283672,374
2259584,373
2263120,373
5184635,373
4339104,372
2259188,370
8197555,370
10570072,369
6473528,369
2261400,368
2256746,367
2264122,365
5184524,362
5784809,362
2259083,359
2259677,357
5184810,356
2259349,355
2256182,354
2257972,350
2259461,348
2257315,347
5184870,347
11209520,344
5184866,343
5184910,342
6472509,341
2258889,339
2256709,338
2261987,338
4339796,338
7449630,338
2260585,337
2259962,335
2260256,335
2258904,333
9612363,333
2258432,332
4283656,332
5784775,332
2258959,329
2259069,327
2259672,326
2259925,326
2260596,326
2261800,326
2262980,326
2257381,325
2257915,325
2258450,323
2259472,321
2259981,321
5184039,321
2261870,320
5184902,320
5184900,319
2258833,318
5184667,318
2256581,317
2259218,317
2259969,317
11147121,316
2257667,316
2259580,314
2262028,313
5184567,313
2257920,312
8965841,312
10703143,311
6135523,310
2257555,308
5184730,307
2256642,306
2260006,306
2259105,305
2257716,304
2259056,304
2260194,303
2259967,302
5184705,302
5931454,302
5184736,301
5184797,301
2258086,300
2258454,300
8086695,299
8773759,299
5184258,298
5184544,297
5184663,297
2259429,295
2261368,295
2264120,293
2259603,291
2258696,290
4283628,290
4339390,290
2257357,289
2260266,289
2261218,289
5185161,287
5841700,286
5931455,286
2256716,285
2262342,285
5184620,285
6473360,284
8241192,284
8274997,283
8604688,283
2259082,282
2263199,281
5185263,280
11795442,277
2258917,277
2260329,277
2260023,276
2260443,276
2259198,275
8609320,274
6472214,273
2259530,272
2259949,272
4283635,272
9619085,272
2259483,266
2259581,266
4283508,265
5184627,265
2260538,264
2258327,263
7014537,263
2257311,262
2257352,262
2259980,262
2256974,261
2258964,261
5184552,261
2259117,260
2259160,260
5184740,259
6472179,259
2262241,258
2259079,257
2260197,257
2260652,257
2259155,256
5819058,256
8028920,256
4283505,255
5184717,254
5184728,254
8096472,254
2260193,253
2256853,252
2259127,252
2258997,251
2259052,251
2259221,251
2259979,251
2261855,251
5184220,251
2257975,249
2262110,249
2259011,248
2260215,248
4882924,248
6472249,248
4339101,247
5184908,247
2259336,246
5184509,246
2256199,243
2259009,243
2260535,243
2263435,243
2264168,243
9010821,243
2258367,242
2259291,242
2259552,242
2260003,242
5184811,242
2260253,241
2258142,240
4283586,240
6473274,240
2258402,239
2260285,239
4882771,239
6472226,239
2260341,237
2260488,237
5185126,237
11205354,236
4339778,236
6472139,236
2260283,235
11192118,234
2256267,234
2260291,234
2260366,234
2260179,233
5184345,233
2260225,231
2262797,231
2260432,230
5784806,230
7783721,230
2258163,228
2259192,228
5184723,228
5841763,228
2256290,227
2262925,227
5185143,227
7498919,227
8663665,227
2258931,226
2259407,226
2259586,226
2259702,226
2260014,226
4880237,226
2259136,225
2259203,224
2259300,224
2260187,224
5184824,224
8705583,224
4943426,223
2260259,222
2260271,222
8396412,222
5185179,221
2257978,220
5184607,220
5185005,220
2261857,218
4283634,218
5184089,218
5184566,218
5931446,218
7506860,218
8836354,218
11161099,217
2258066,217
2259380,217
2260582,217
2260272,216
2262188,216
2259065,215
5184161,215
5184780,214
6472216,214
2264179,213
4339206,213
5184209,213
5185051,213
2257834,212
2258607,212
2262144,212
5185182,212
2257023,211
2259226,210
6473500,210
2259222,209
2261617,209
2257958,208
2258430,208
4882719,208
5184003,208
6473285,208
2262794,207
5784792,207
2264065,206
2260268,205
2260325,205
2260448,205
2259095,203
2260242,203
2260715,203
5184008,203
2260293,202
2262070,202
2260444,201
4339034,201
11463356,200
5184670,200
5184642,199
2258234,198
2259201,198
5185083,198
2259421,197
5185229,197
6473525,197
8537707,197
2259384,196
2259965,196
2256512,195
2258892,195
2259134,195
5184631,192
6473508,192
10603625,191
2257235,191
2258814,191
2259258,191
6472394,191
9882389,191
2260267,190
5184541,190
2258237,189
2258419,189
2260438,189
2256007,188
2259164,188
2259561,188
5184616,188
5185310,188
2259137,187
4879998,187
9638582,187
2257583,186
2259961,186
4339051,186
5184709,186
2260229,185
5185387,185
2259207,184
7416097,183
5185084,182
6473227,182
2260937,181
2256937,180
2258707,180
2259526,180
4879171,180
8237141,180
2260010,179
7619625,179
5184801,178
5184864,178
2255821,177
2258249,177
4339105,177
5184575,177
7428713,177
2256383,175
2256859,175
2260454,175
6473374,175
7635201,175
2259948,174
9945348,174
2259072,173
2260236,173
6473359,173
2259200,172
4283738,172
5185034,172
6473108,172
2256814,170
2257170,169
2259186,169
2258691,168
2259031,168
2262905,168
9097665,168
5819071,167
7737906,167
8853533,167
2259131,166
2262548,166
2263906,166
4882699,166
9605567,166
2259332,165
2260160,165
2260227,165
2260248,165
2260482,165
4339347,165
5184448,165
5184634,165
6473213,165
2260155,164
4339740,164
6473292,164
2258123,163
5819067,163
8430068,163
8509811,163
2256804,162
2259209,162
2260232,162
8638575,160
2256602,159
2256803,159
2258712,159
2259085,159
2259181,159
2259367,159
2261167,159
4283495,159
5184415,159
5185235,159
8075173,159
2258810,158
2259086,158
2259463,158
5184763,158
10143973,157
2262965,157
5819096,157
11508697,156
2259022,156
2264058,156
7014520,156
2255954,155
2257788,155
2257943,155
2258082,155
2258083,155
2258556,155
2258934,155
2259139,155
2259189,155
5184881,155
2259970,154
9401956,154
2258731,153
2259600,153
2260367,153
2260968,153
4339663,153
4882538,153
5184577,153
5711885,153
12110361,152
2258325,152
2259089,152
2259639,152
2261142,152
5185262,152
8101418,152
9761841,152
11153720,151
2258191,151
2258296,151
2259073,151
4339439,151
5183977,151
5184823,151
8250750,151
2260226,150
2261995,150
5784751,150
2259112,149
2263046,149
7916822,149
8010520,149
8774223,149
2257581,148
2259109,148
2259631,147
2259991,147
2261825,147
2259708,146
6473512,146
7974918,146
2256950,145
2259302,145
2259369,145
5184354,145
6472276,145
10839641,144
2259071,144
2259601,144
2262189,144
5184586,144
2257570,143
2263968,143
2259554,142
2260465,142
2262446,142
8230056,142
2256955,141
2259206,141
2259447,141
2260363,141
5720747,141
6473328,141
2256444,140
2257781,140
2258900,140
2259615,140
2262197,140
5184190,140
5184459,140
9081271,140
2260159,139
2260251,139
2264137,139
5841781,139
2259143,138
2259648,138
5185033,138
2259975,137
2263519,137
5184812,137
2257775,136
2258926,136
2259104,136
2259169,136
2259220,136
4283537,136
7621474,136
8511967,136
2262174,135
2264012,135
5184484,135
5841811,135
2256836,134
2261901,134
2257934,133
2260487,133
2260600,133
2261624,133
9594094,133
2256682,132
2256931,132
2259337,132
2259688,132
5184646,132
9560783,132
2256869,131
2259992,131
2261246,131
5185290,131
5841645,131
8612482,131
2259364,130
2261966,130
5184817,130
6472068,130
2259161,129
2262647,129
5184513,129
8237964,129
4283827,128
5184030,128
5185162,128
10083183,127
2259262,127
2260475,127
2260484,127
4283718,127
5184606,127
8896822,127
11995123,126
2260097,126
2260183,126
2260439,126
2260755,126
2261565,126
4339227,126
5784810,126
2259084,125
2259475,125
2264188,125
8361968,125
2257047,124
10191920,123
2259308,123
2260362,123
2261849,123
2263950,123
5184569,123
2259093,122
2260588,122
4339547,122
5931526,122
7662476,122
5185409,121
8618954,121
2258107,120
2259128,120
2260216,120
5784774,120
2259304,119
2261259,119
4339110,119
5184671,119
5931617,119
2259919,118
2261789,118
7608939,118
2258345,117
5184468,117
2256251,116
2258826,116
2259165,116
2260948,116
9477703,116
2258178,115
2258358,115
2258434,115
2258488,115
2259147,115
2261160,115
5184553,115
2259098,113
2259427,113
2259582,113
2260181,113
2261138,113
2257698,112
2259094,112
2260261,112
2260732,112
5784797,112
2256501,111
2259261,111
2261701,111
6472395,111
8752497,111
9376728,111
2259707,110
2260022,110
2263966,110
4944049,110
5720561,110
7485214,110
8739622,110
7724095,109
2259293,108
2259647,108
5184722,108
6473511,108
7744509,108
9216728,108
2258726,107
4339103,107
8241571,107
8734344,107
8832569,107
9650539,107
2256835,106
2260446,106
2262951,106
2263022,106
9027066,106
2257952,105
2258948,105
4339200,105
5841789,105
7648942,105
2255787,104
2258362,104
2260428,104
2260711,104
2262949,104
4339075,104
5184551,104
5185108,104
2260233,103
2262122,103
2263503,103
2264105,103
5184884,103
2256861,102
2257588,102
2258816,102
2259124,102
2259644,102
2261032,102
2262208,102
4339419,102
2260371,101
8718286,101
2256764,100
2258056,100
2259415,100
2259607,100
2260435,100
5184298,100
7556463,100
8486005,100
10161524,99
11193313,99
2263121,99
4881839,99
4943072,99
5184855,99
7765642,99
8582484,99
2260445,98
2260560,98
4879173,98
5184025,98
12209861,97
2259522,97
2262592,97
2264262,97
4339669,97
5184584,97
2258425,96
2259370,96
2261912,96
2261919,96
4339108,96
4339292,96
5184217,96
5184441,96
6103217,96
6472290,96
10677078,95
2256554,95
2257842,95
2261047,95
5931444,95
2259425,94
2261715,94
4339673,94
4880113,94
5184599,94
5184701,94
11377182,93
2260280,93
2263715,93
5184252,93
7851565,93
12079205,92
2257925,92
2258375,92
2260912,92
2262580,92
4943765,92
5711859,92
2255914,91
2256295,91
2256368,91
2256968,91
2260093,91
2260292,91
9093381,91
9327280,91
9741021,91
2259167,90
2262067,90
6473218,90
7415889,90
2259437,89
2259492,89
2259495,88
2259625,88
2260255,88
2262204,88
4944008,88
11432762,87
2259661,87
4339702,87
5711932,87
2259930,86
2261223,86
2264170,86
4339807,86
5784799,86
7683847,86
9470924,86
2256870,85
2256873,85
2257487,85
2257697,85
2259213,85
2259228,85
2259668,85
2260217,85
2260462,85
2260720,85
5184605,85
8404237,85
2257192,84
2259340,84
2260192,84
5184389,84
6473518,84
7813935,84
8473675,84
10459882,83
11372607,83
11373117,83
2256484,83
2258240,83
2259996,83
2264185,83
4283825,83
4339368,83
4944139,83
4944532,83
6473484,83
2257266,82
2262561,82
2264007,82
5184645,82
5184806,82
6472819,82
7698975,82
8632571,82
9183345,82
2258218,81
2259687,81
2261601,81
4339787,81
5184557,81
5184719,81
6472318,81
7935460,81
9788368,81
11377672,80
2256930,80
2257227,80
2258288,80
2258467,80
2259157,80
2259466,80
2259664,80
2259957,80
2260237,80
2260299,80
2261303,80
2262199,80
5185097,80
8409818,80
9494161,80
2258144,79
2259641,79
2260276,79
4283834,79
4944006,79
5184406,79
5184516,79
5711884,79
7475384,79
2255957,78
2257348,78
2258436,78
2259008,78
2260725,78
4879237,78
4882711,78
5184410,78
5184761,78
10372821,77
2255842,77
2255941,77
2257444,77
4880123,77
5711881,77
5841724,77
2258954,76
2260221,76
2260429,76
2261043,76
5184555,76
5185057,76
5819065,76
5819098,76
6472316,76
2259021,75
2260013,75
2260206,75
4283824,75
4943500,75
4944708,75
9515465,75
11592464,74
2258456,74
2259402,74
2260815,74
2260929,74
2260939,74
2261406,74
2262014,74
4880483,74
5841559,74
8561332,74
11164517,73
2256231,73
2257810,73
2258168,73
2263427,73
4944924,73
5184890,73
5784814,73
7535059,73
8457616,73
9829536,73
2258174,72
2259399,72
2260290,72
2260708,72
2264273,72
4943373,72
4943949,72
8369258,72
2256408,71
2258351,71
2258447,71
2259391,71
2260437,71
5184560,71
5184643,71
6473562,71
8318397,71
10649117,70
2256385,70
2256575,70
2259148,70
2259660,70
2260324,70
2260571,70
2262089,70
2262875,70
4339068,70
5184774,70
8522434,70
10754098,69
11915605,69
2258409,69
2258886,69
2260637,69
2261802,69
2264032,69
4942995,69
4943065,69
5184799,69
5184915,69
6473010,69
7989423,69
9393203,69
9419525,69
2259044,68
2259383,68
2259634,68
2260007,68
2260234,68
2263704,68
4339224,68
5184755,68
5185041,68
5185124,68
5185408,68
7461631,68
8175985,68
11373556,67
2256320,67
2259649,67
2260249,67
2262091,67
2263628,67
4339414,67
4943335,67
5711901,67
5841714,67
5931667,67
6473191,67
9957739,67
10948781,66
11908114,66
2258368,66
2258694,66
2258828,66
5184412,66
5184782,66
5184844,66
6472467,66
6473551,66
2256979,65
2258519,65
2259408,65
2262092,65
2263920,65
2256533,64
2256812,64
2257985,64
2258087,64
2259197,64
2259214,64
2259311,64
2259396,64
2259666,64
2260635,64
2260705,64
2261973,64
2264029,64
6473215,64
8429875,64
8875119,64
8999973,64
9169331,64
2258372,63
2259233,63
2259266,63
2260270,63
2260333,63
2260778,63
2261786,63
2262003,63
2264320,63
4339071,63
4943387,63
7945526,63
8032557,63
8874661,63
11207144,62
2257941,62
2258891,62
2258935,62
2258996,62
2259489,62
2260845,62
2261202,62
2261336,62
2261638,62
2261819,62
4944391,62
5184822,62
5184832,62
5185215,62
6473411,62
12032707,61
2259204,61
2260714,61
2262460,61
2263286,61
4944007,61
4945029,61
5184032,61
5184662,61
2256082,60
2256612,60
2257792,60
2259210,60
2260095,60
2260683,60
2261063,60
4339464,60
4944401,60
5184436,60
5184503,60
5184520,60
5184803,60
6473216,60
7972950,60
8523557,60
2259673,59
2259704,59
2259995,59
2262025,59
5184416,59
5184465,59
5184805,59
8966058,59
9630996,59
11378943,58
12070472,58
2256586,58
2260495,58
2261568,58
2262206,58
2262912,58
4339280,58
4943622,58
5184568,58
6473045,58
6473565,58
8611988,58
2258364,57
2259185,57
2259360,57
2260046,57
2260485,57
4882791,57
5184510,57
5185149,57
5185153,57
5818998,57
6472575,57
7875586,57
8955973,57
11375480,56
2258394,56
2258760,56
2258927,56
2259317,56
2260710,56
2261736,56
2263031,56
5184460,56
5720599,56
7406127,56
8446102,56
2258170,55
2258958,55
2259303,55
2259322,55
2259645,55
2260044,55
2260198,55
2260239,55
2260263,55
2260667,55
2262945,55
5184377,55
5185195,55
8496218,55
2256761,54
2258878,54
2259354,54
2260208,54
2260213,54
2261252,54
2261564,54
2262131,54
4943152,54
5185071,54
5841702,54
8673139,54
2256981,53
2258955,53
2259312,53
2259655,53
2259973,53
2262200,53
2264323,53
5184735,53
5185050,53
6473503,53
8462699,53
12266509,52
2257353,52
2257592,52
2258574,52
2259114,52
2259667,52
2260005,52
2260586,52
2260727,52
2263937,52
2264282,52
5184102,52
5184223,52
5819186,52
6472396,52
7926336,52
8301796,52
9630986,52
10332332,51
2259101,51
2259627,51
2260753,51
2263699,51
2264095,51
4943799,51
4943856,51
8249663,51
8500808,51
9492479,51
11971938,50
2258076,50
2258343,50
2258473,50
2258915,50
2259315,50
2259387,50
2259423,50
2259679,50
2260158,50
2260230,50
2260254,50
2260580,50
2261233,50
2261418,50
2261785,50
2262098,50
2263251,50
4283817,50
4882793,50
4942976,50
5184651,50
5184695,50
5184862,50
5720613,50
8480196,50
11187153,49
2257566,49
2257839,49
2258138,49
2258504,49
2259017,49
2259219,49
2259275,49
2259613,49
2259686,49
2260537,49
2263298,49
2263958,49
2264078,49
6472332,49
10843947,48
11377315,48
2256572,48
2257546,48
2259176,48
2259183,48
2259389,48
2260761,48
2261212,48
2261890,48
4339072,48
5184522,48
5184819,48
6472286,48
6473251,48
6473522,48
8347558,48
8446518,48
8459002,48
8719056,48
9423853,48
10081957,47
2256318,47
2257558,47
2258165,47
2259051,47
2259260,47
2259658,47
2259985,47
2260171,47
2262203,47
2262936,47
2264042,47
4944078,47
5184244,47
5184814,47
5841701,47
6135510,47
6473003,47
6473501,47
7730090,47
7891327,47
7897222,47
8672471,47
9063428,47
9667882,47
10240244,46
12040258,46
2258612,46
2258930,46
2259087,46
2259333,46
2259597,46
2260474,46
2261305,46
2261654,46
2261909,46
2262814,46
2263749,46
4942996,46
5185037,46
8290287,46
8952349,46
9125382,46
2257911,45
2258112,45
2259047,45
2259116,45
2259140,45
2259591,45
2259609,45
2259946,45
2260235,45
2260835,45
2261061,45
2262046,45
2264199,45
4283638,45
4880086,45
4944081,45
5184613,45
5184641,45
5720722,45
8494669,45
9436749,45
10279486,44
2259166,44
2261197,44
4283828,44
5184563,44
5184626,44
5784756,44
6472189,44
6472801,44
6473533,44
8439064,44
9491897,44
9753451,44
2256913,43
2257854,43
2258393,43
2258535,43
2258651,43
2258756,43
2259145,43
2259373,43
2259935,43
2260240,43
2260541,43
2260716,43
2261635,43
2263394,43
2264124,43
4944522,43
5184443,43
5184790,43
6473066,43
8034363,43
8312548,43
8637574,43
11130604,42
2256757,42
2258397,42
2259107,42
2259404,42
2259719,42
2261000,42
2264172,42
4882166,42
4945117,42
5184035,42
5184457,42
5184498,42
8707171,42
9363623,42
9740895,42
10703974,41
10903259,41
11465270,41
2258790,41
2259125,41
2260568,41
2261168,41
2261421,41
2261570,41
2261805,41
2262808,41
4283640,41
4339032,41
8441503,41
8471314,41
8494533,41
8641445,41
9285386,41
9514072,41
9926756,41
10064494,40
10736303,40
11920583,40
2255850,40
2255871,40
2258356,40
2258949,40
2259339,40
2259409,40
2259589,40
2259636,40
2260238,40
2260269,40
2261612,40
2262038,40
2263284,40
2264167,40
4283773,40
4943242,40
4944726,40
4944871,40
5184744,40
5185218,40
5931402,40
6473271,40
9248208,40
9789416,40
11960869,39
12186984,39
2256558,39
2257877,39
2258227,39
2258395,39
2258522,39
2259178,39
2260282,39
2260940,39
2261189,39
2261308,39
2261894,39
2262780,39
4339701,39
4882160,39
4942562,39
5184455,39
5184515,39
5184559,39
5184689,39
5184777,39
8165509,39
8463914,39
9426769,39
9439065,39
9510875,39
11892199,38
2255901,38
2256675,38
2258865,38
2259046,38
2261581,38
2261659,38
2263240,38
4283411,38
4943045,38
4943890,38
4943948,38
4944904,38
4945116,38
5184211,38
5184404,38
5184517,38
5819141,38
6473209,38
6473530,38
8062587,38
8230827,38
8653290,38
9451039,38
11371071,37
11376765,37
11516183,37
11568002,37
2256424,37
2258075,37
2259547,37
2259616,37
2260081,37
2260182,37
2261158,37
2261671,37
2262083,37
2262939,37
2264053,37
4339299,37
4944456,37
5184263,37
5184554,37
6879325,37
7389355,37
7945869,37
8029212,37
8542646,37
8552242,37
8633090,37
9390484,37
9467566,37
10372512,36
11141960,36
11176328,36
2257116,36
2257659,36
2257730,36
2258153,36
2259212,36
2259524,36
2259590,36
2259630,36
2259746,36
2260452,36
2261610,36
2261666,36
2261911,36
4339148,36
4339638,36
4882717,36
4944573,36
5185285,36
6472298,36
7618086,36
7933142,36
8056542,36
9244551,36
10084782,35
12183696,35
2258200,35
2258417,35
2258491,35
2259294,35
2259599,35
2260998,35
2261631,35
2261662,35
2262093,35
2264231,35
4283764,35
4339746,35
4942967,35
4944636,35
4945137,35
5184502,35
5184690,35
5184798,35
5841782,35
5931494,35
6472105,35
6472306,35
6473463,35
6473558,35
7549183,35
7884219,35
7930309,35
9098771,35
9210356,35
9256708,35
9454346,35
10431457,34
11492712,34
11703882,34
12095866,34
2256471,34
2256548,34
2257478,34
2258265,34
2258271,34
2258947,34
2259039,34
2259068,34
2259135,34
2259150,34
2259172,34
2259199,34
2259217,34
2262928,34
2264057,34
2264189,34
4339212,34
4339763,34
4879979,34
4880469,34
4880877,34
4944080,34
5184310,34
5184481,34
5184882,34
5841564,34
5841817,34
7376824,34
7742961,34
7966546,34
8248344,34
8488013,34
8621303,34
8840522,34
9003392,34
9258343,34
9523135,34
10116027,33
11164382,33
11806980,33
2257965,33
2258156,33
2258262,33
2259177,33
2260822,33
2260934,33
2262883,33
4881097,33
4881545,33
4943559,33
5184579,33
5185192,33
5784816,33
5784826,33
5784831,33
